-0.677892,-0.542503,0.496138,128167,4.47,5447,BOO SIGMA
-0.373747,-0.312727,-0.873221,128620,-0.01,5459,RIGEL KENTAURUS
-0.732838,-0.618922,0.282639,129175,5.88,5476,BOO PI
-0.741022,-0.628145,0.237319,129247,4.43,5478,BOO ZETA
-0.676728,-0.585285,0.446633,129712,4.80,5490,W BOOTES
-0.718459,-0.631413,0.291778,129972,4.60,5502,BOO OMICRON
-0.669484,-0.587057,0.455143,129988,2.35,5505,BOO EPSILON;PULCHERRIMA
-0.706071,-0.651998,-0.276335,130841,2.75,5531,ZUBENELGENUBI
-0.692808,-0.642603,0.327228,131156,4.54,5544,BOO XI
-0.200728,-0.185075,0.962006,131873,2.07,5563,KOCHAB;UMI BETA
-0.291390,-0.285314,0.913065,132813,4.63,5589,RR UMI
-0.634891,-0.646682,0.422749,133124,4.80,5600,BOO OMEGA
-0.533970,-0.543118,0.647995,133208,3.49,5602,NEKKAR;BOO BETA
-0.617979,-0.642443,0.453176,133582,4.52,5616,BOO PSI
-0.577227,-0.655236,0.487314,135502,5.28,5676,BOO CHI
-0.549614,-0.629489,0.549243,135722,3.46,5681,BOO DELTA
-0.644001,-0.747452,-0.163031,135742,2.61,5685,ZUBENESCHAMALI
-0.498767,-0.618639,0.607057,137391,4.31,5733,ALKALUROPS;BOO MU
-0.199642,-0.239467,0.950157,137422,3.00,5735,PHERKAD;UMI GAMMA
-0.322816,-0.401967,0.856862,137759,3.29,5744,EDASICH
-0.538427,-0.688108,0.486419,137909,3.66,5747,NUSAKAN
-0.455459,-0.603227,0.654732,138629,4.98,5774,BOO NU
-0.529175,-0.719637,0.449552,139006,2.22,5793,ALPHECCA
-0.443006,-0.620074,0.647499,139641,5.25,5823,BOO PHI
-0.132245,-0.174571,0.975723,139669,5.00,5826,UMI THETA
-0.554721,-0.824476,0.111912,140573,2.63,5854,UNUKALHAI
-0.118180,-0.175304,0.977396,142105,4.29,5903,UMI ZETA
-0.450964,-0.825729,-0.338826,144217,2.56,5984,GRAFFIAS
-0.443921,-0.893747,-0.064427,146051,2.73,6056,YED PRIOR
-0.427809,-0.900159,-0.081810,146791,3.23,6075,YED POSTERIOR
-0.106414,-0.221875,0.969251,148048,4.95,6116,UMI ETA
-0.344816,-0.826412,-0.445135,148478,1.06,6134,ANTARES
-0.355252,-0.859998,0.366333,148856,2.78,6148,KORNEPHOROS
-0.109615,-0.340719,-0.933753,150798,1.91,6217,ATRIA
-0.043974,-0.131365,0.990358,153751,4.21,6322,UMI EPSILON
-0.188502,-0.981846,0.021127,156247,5.89,6414,U OPH
-0.101206,-0.789054,-0.605929,158408,2.70,6508,LESATH
-0.091637,-0.792262,-0.603260,158926,1.62,6527,SHAULA
-0.078672,-0.606426,0.791238,159181,2.79,6536,RASTABAN
-0.106544,-0.970234,0.217472,159561,2.08,6556,RASALHAGUE
-0.071821,-0.994234,0.079623,161096,2.76,6603,CEBALRAI
-0.035312,-0.797398,-0.602419,161892,3.19,6630,G SCO
-0.015433,-0.546287,0.837456,163588,3.73,6688,GRUMIUM
-0.009220,-0.622597,0.782488,164058,2.24,6705,ELTANIN
0.021853,-0.862028,-0.506390,165135,2.98,6746,ALNASL
-0.007201,-0.059107,0.998226,166205,4.35,6789,UMI DELTA
0.079356,-0.863885,-0.497398,168454,2.72,6859,KAUS MEDIA
0.069968,-0.805322,0.588695,168775,4.33,6872,LYR KAPPA
0.086882,-0.820682,-0.564741,169022,1.79,6879,KAUS AUSTRALIS
0.081418,-0.767236,0.636176,169702,5.11,6903,LYR MU
0.109957,-0.896458,-0.429270,169916,2.82,6913,KAUS BOREALIS
0.125089,-0.769422,0.626373,172167,0.03,7001,VEGA;LYR ALPHA
